order_id,customer_id,product_id,quantity,discounted_price,revenue,order_date,,,,
48251,1535,523,2,8102.16,16204.32,11-10-2023,,,,
48252,3111,527,2,53126.70,106253.40,04-05-2023,,,,
48253,1861,408,2,1399.32,2798.64,18-09-2023,,,,
48254,2605,338,1,86035.20,86035.20,20-11-2023,,,,
48255,3028,444,5,3343.68,16718.40,09-07-2023,,,,
48256,3266,459,3,56277.55,168832.65,22-06-2023,,,,
48257,5720,374,3,529.20,1587.60,05-04-2023,,,,
48258,5559,233,4,31662.36,126649.44,10-07-2023,,,,
48259,3568,442,2,748.00,1496.00,27-01-2023,,,,
48260,4548,292,3,13214.36,39643.07,14-04-2023,,,,
48261,1891,430,5,1141.20,5706.00,22-02-2023,,,,
48262,2151,342,5,16086.16,80430.80,23-11-2023,,,,
48263,4248,312,2,9875.25,19750.50,16-12-2023,,,,
48264,3828,256,1,59247.10,59247.10,17-05-2023,,,,
48265,3364,724,4,5727.15,22908.60,26-05-2023,,,,
48266,5806,636,2,8552.28,17104.56,01-08-2023,,,,
48267,5575,405,4,44368.15,177472.60,29-06-2023,,,,
48268,2962,344,5,82290.33,411451.65,14-12-2023,,,,
48269,5779,721,3,55866.08,167598.24,15-06-2023,,,,
48270,2852,741,1,3239.25,3239.25,23-04-2023,,,,
48271,4580,489,1,954.45,954.45,09-04-2023,,,,
48272,2282,468,1,2379.56,2379.56,24-01-2023,,,,
48273,2589,238,5,42296.99,211484.96,01-04-2023,,,,
48274,2256,617,5,48216.06,241080.31,30-08-2023,,,,
48275,4727,683,1,21400.98,21400.98,26-06-2023,,,,
48276,1499,276,4,34704.64,138818.56,27-11-2023,,,,
48277,1734,573,4,4230.20,16920.80,12-09-2023,,,,
48278,5053,468,5,1650.33,8251.65,14-05-2023,,,,
48279,2369,646,3,9027.00,27081.00,22-03-2023,,,,
48280,1119,650,2,5107.50,10215.00,25-03-2023,,,,
48281,1539,575,4,1996.80,7987.20,26-01-2023,,,,
48282,1146,630,4,66540.15,266160.60,13-06-2023,,,,
48283,2759,710,1,801.72,801.72,17-01-2023,,,,
48284,1719,261,5,2149.20,10746.00,31-07-2023,,,,
48285,3134,236,1,6904.50,6904.50,19-10-2023,,,,
48286,4486,719,2,17691.14,35382.27,15-04-2023,,,,
48287,1414,525,4,2153.55,8614.20,19-04-2023,,,,
48288,2405,652,5,12045.60,60228.00,30-10-2023,,,,
48289,4534,540,1,5232.60,5232.60,20-03-2023,,,,
48290,1971,742,3,1808.09,5424.26,14-06-2023,,,,
48291,3379,555,2,12925.37,25850.74,30-06-2023,,,,
48292,5098,763,4,1309.50,5238.00,15-08-2023,,,,
48293,2674,712,5,22772.07,113860.35,02-02-2023,,,,
48294,4214,279,4,1838.40,7353.60,18-11-2023,,,,
48295,1946,799,4,24294.36,97177.44,23-07-2023,,,,
48296,1190,344,2,1730.52,3461.04,09-02-2023,,,,
48297,5254,545,3,992.70,2978.10,16-03-2023,,,,
48298,3022,234,4,1442.88,5771.50,07-08-2023,,,,
48299,2475,386,4,12164.94,48659.76,28-12-2023,,,,
48300,4803,433,3,5291.20,15873.60,11-11-2023,,,,
48301,1026,457,1,4891.36,4891.36,26-11-2023,,,,
48302,2537,701,3,386.33,1158.98,02-02-2023,,,,
48303,4171,589,3,3306.00,9918.00,04-10-2023,,,,
48304,1157,399,4,15433.75,61734.99,22-06-2023,,,,
48305,1120,662,4,53191.71,212766.84,04-09-2023,,,,
48306,3967,730,3,5857.00,17571.00,03-03-2023,,,,
48307,4053,500,2,27613.84,55227.68,06-11-2023,,,,
48308,2242,580,3,59763.00,179289.00,26-10-2023,,,,
48309,4631,342,3,1773.30,5319.90,06-06-2023,,,,
48310,2137,584,1,9002.40,9002.40,16-09-2023,,,,
48311,3302,398,4,49266.85,197067.40,03-03-2023,,,,
48312,1311,219,3,76936.50,230809.50,03-10-2023,,,,
48313,1327,335,5,871.63,4358.13,29-08-2023,,,,
48314,3551,473,2,14182.08,28364.16,15-07-2023,,,,
48315,1415,702,3,47104.20,141312.60,11-12-2023,,,,
48316,5833,688,2,35892.00,71784.00,25-08-2023,,,,
48317,2179,786,1,51590.40,51590.40,07-11-2023,,,,
48318,3797,772,4,22033.08,88132.32,05-06-2023,,,,
48319,1348,283,5,5840.50,29202.52,20-06-2023,,,,
48320,3121,415,1,44507.25,44507.25,17-08-2023,,,,
48321,4733,644,1,1617.50,1617.50,29-08-2023,,,,
48322,4389,571,4,1383.20,5532.80,02-11-2023,,,,
48323,4790,686,5,3606.40,18032.00,05-01-2023,,,,
48324,1476,739,4,21388.86,85555.44,17-02-2023,,,,
48325,3994,510,4,14803.20,59212.80,26-02-2023,,,,
48326,3889,484,3,3758.40,11275.20,18-07-2023,,,,
48327,3411,668,3,38566.96,115700.88,10-11-2023,,,,
48328,5962,470,3,26477.00,79431.00,28-03-2023,,,,
48329,2544,463,5,36963.20,184816.00,11-01-2023,,,,
48330,5709,612,5,2532.99,12664.93,19-09-2023,,,,
48331,5765,585,4,9019.44,36077.76,30-01-2023,,,,
48332,1336,715,1,3824.82,3824.82,18-12-2023,,,,
48333,5293,575,5,54673.28,273366.38,03-10-2023,,,,
48334,4990,662,2,5199.48,10398.96,01-05-2023,,,,
48335,1240,335,1,39711.92,39711.92,14-06-2023,,,,
48336,1414,789,1,7382.25,7382.25,12-03-2023,,,,
48337,5731,517,4,27325.80,109303.20,12-02-2023,,,,
48338,3431,286,2,45087.84,90175.68,05-04-2023,,,,
48339,2095,530,2,24605.28,49210.56,05-02-2023,,,,
48340,2773,559,4,20159.10,80636.40,20-09-2023,,,,
48341,2958,374,4,9002.40,36009.60,16-11-2023,,,,
48342,4021,589,2,45987.60,91975.20,24-11-2023,,,,
48343,2874,631,1,6879.33,6879.33,19-12-2023,,,,
48344,4654,414,3,7652.04,22956.12,17-05-2023,,,,
48345,4900,278,2,2886.30,5772.60,01-03-2023,,,,
48346,2300,613,1,781.28,781.28,01-01-2023,,,,
48347,2709,610,4,7179.00,28716.00,13-10-2023,,,,
48348,1797,595,5,27667.50,138337.50,16-07-2023,,,,
48349,5533,450,2,1288.13,2576.25,10-08-2023,,,,
48350,5335,396,5,1719.63,8598.15,03-05-2023,,,,
48351,4338,561,4,6585.60,26342.40,09-11-2023,,,,
48352,3225,459,1,826.88,826.88,22-01-2023,,,,
48353,4162,374,2,44609.70,89219.40,28-10-2023,,,,
48354,4396,559,4,1147.84,4591.36,06-01-2023,,,,
48355,4552,486,4,3770.55,15082.20,15-04-2023,,,,
48356,5660,621,1,8469.82,8469.82,13-04-2023,,,,
48357,5958,613,2,6583.50,13167.00,10-08-2023,,,,
48358,4748,242,4,4235.67,16942.68,21-12-2023,,,,
48359,3090,298,1,6383.00,6383.00,22-04-2023,,,,
48360,5437,383,4,6030.00,24120.00,02-08-2023,,,,
48361,4840,578,3,6551.55,19654.65,30-06-2023,,,,
48362,4048,706,3,22540.14,67620.42,24-04-2023,,,,
48363,1743,462,4,4412.00,17648.00,17-03-2023,,,,
48364,2870,635,4,5246.64,20986.56,04-04-2023,,,,
48365,1733,337,5,30314.03,151570.13,20-04-2023,,,,
48366,1626,444,5,7687.88,38439.38,27-09-2023,,,,
48367,2585,399,5,3134.30,15671.50,25-09-2023,,,,
48368,3536,670,4,4636.25,18545.00,01-08-2023,,,,
48369,3039,493,2,2590.20,5180.40,28-03-2023,,,,
48370,2774,341,2,2569.60,5139.20,24-01-2023,,,,
48371,1104,630,5,17883.75,89418.75,01-10-2023,,,,
48372,3417,470,4,5494.61,21978.44,24-05-2023,,,,
48373,4447,227,1,35209.35,35209.35,24-10-2023,,,,
48374,3879,217,3,8960.36,26881.08,26-01-2023,,,,
48375,4086,205,5,12580.76,62903.78,14-05-2023,,,,
48376,5670,759,1,51193.80,51193.80,14-07-2023,,,,
48377,3815,576,4,6862.05,27448.20,12-10-2023,,,,
48378,1596,610,1,2418.40,2418.40,07-01-2023,,,,
48379,1498,786,3,1980.00,5940.00,03-12-2023,,,,
48380,2538,763,2,3461.40,6922.80,06-07-2023,,,,
48381,4976,737,2,5163.84,10327.68,19-05-2023,,,,
48382,2819,208,5,40093.20,200466.00,16-03-2023,,,,
48383,1888,438,5,12618.95,63094.75,27-06-2023,,,,
48384,4029,599,5,15549.60,77748.00,13-01-2023,,,,
48385,3202,338,1,56115.30,56115.30,01-10-2023,,,,
48386,4937,295,5,3369.00,16845.00,26-03-2023,,,,
48387,5755,294,3,5024.52,15073.56,16-01-2023,,,,
48388,3852,293,2,25964.40,51928.80,01-04-2023,,,,
48389,2651,599,3,8552.28,25656.84,13-09-2023,,,,
48390,2903,321,2,5951.00,11902.00,15-05-2023,,,,
48391,2517,582,4,7308.16,29232.64,19-11-2023,,,,
48392,1016,787,5,2817.36,14086.80,22-01-2023,,,,
48393,4823,712,5,64281.55,321407.75,14-06-2023,,,,
48394,2302,654,5,30835.80,154179.00,18-12-2023,,,,
48395,3190,345,4,3512.88,14051.52,26-04-2023,,,,
48396,4055,632,2,10574.25,21148.50,21-06-2023,,,,
48397,1909,734,1,1864.08,1864.08,13-07-2023,,,,
48398,2646,389,2,9002.40,18004.80,20-07-2023,,,,
48399,2591,388,2,1731.40,3462.80,20-05-2023,,,,
48400,5808,501,5,57085.35,285426.75,17-04-2023,,,,
48401,3941,642,5,15187.37,75936.83,03-02-2023,,,,
48402,3903,263,2,64839.00,129678.00,26-10-2023,,,,
48403,5052,265,3,4303.72,12911.16,05-01-2023,,,,
48404,1055,288,1,3879.80,3879.80,22-03-2023,,,,
48405,2108,575,2,14093.82,28187.64,29-07-2023,,,,
48406,3345,255,1,25229.63,25229.63,04-10-2023,,,,
48407,4103,445,4,4774.61,19098.42,17-05-2023,,,,
48408,3559,758,2,1187.00,2374.00,11-03-2023,,,,
48409,1307,757,3,42377.60,127132.80,02-11-2023,,,,
48410,3204,650,1,49736.25,49736.25,31-08-2023,,,,
48411,3245,503,3,4992.30,14976.90,29-03-2023,,,,
48412,2640,318,4,38174.90,152699.58,02-02-2023,,,,
48413,3089,412,1,5341.50,5341.50,13-02-2023,,,,
48414,5998,228,4,4934.00,19736.00,01-03-2023,,,,
48415,5417,623,3,1107.00,3321.00,08-10-2023,,,,
48416,5322,367,1,1449.25,1449.25,19-08-2023,,,,
48417,1938,494,1,5439.15,5439.15,24-10-2023,,,,
48418,5169,794,5,1233.91,6169.54,24-04-2023,,,,
48419,2241,652,5,42800.56,214002.80,09-11-2023,,,,
48420,3228,671,5,2257.61,11288.03,06-04-2023,,,,
48421,2755,327,2,36527.88,73055.76,03-07-2023,,,,
48422,1389,590,5,2000.90,10004.50,07-05-2023,,,,
48423,5239,417,4,10594.50,42378.00,28-10-2023,,,,
48424,4107,324,4,33220.80,132883.20,13-07-2023,,,,
48425,4604,603,1,6642.00,6642.00,19-12-2023,,,,
48426,1497,283,1,1990.65,1990.65,07-06-2023,,,,
48427,1724,454,3,57884.40,173653.20,30-07-2023,,,,
48428,5179,717,3,43617.20,130851.60,16-06-2023,,,,
48429,1931,623,5,45099.49,225497.46,19-06-2023,,,,
48430,4816,243,4,3649.52,14598.08,29-11-2023,,,,
48431,2084,243,2,8102.16,16204.32,03-04-2023,,,,
48432,1046,231,5,70978.70,354893.50,27-09-2023,,,,
48433,5758,644,1,1419.84,1419.84,02-02-2023,,,,
48434,4142,449,3,22213.44,66640.32,20-01-2023,,,,
48435,2549,738,2,5804.45,11608.91,11-04-2023,,,,
48436,2858,584,3,6119.55,18358.65,03-10-2023,,,,
48437,2547,525,5,95720.94,478604.70,01-12-2023,,,,
48438,1064,354,3,6623.00,19869.00,22-03-2023,,,,
48439,5330,748,4,1060.00,4240.00,05-01-2023,,,,
48440,4425,414,2,28448.48,56896.96,15-01-2023,,,,
48441,1491,285,1,48278.10,48278.10,03-09-2023,,,,
48442,1330,687,3,31974.88,95924.63,29-08-2023,,,,
48443,4468,368,5,7652.04,38260.20,18-02-2023,,,,
48444,5848,362,5,57138.00,285690.00,20-10-2023,,,,
48445,4466,451,3,70224.00,210672.00,23-10-2023,,,,
48446,4094,362,5,11604.60,58023.00,28-02-2023,,,,
48447,3993,426,4,2509.65,10038.60,24-05-2023,,,,
48448,5860,648,1,43564.50,43564.50,27-10-2023,,,,
48449,3943,276,1,1726.00,1726.00,25-08-2023,,,,
48450,2509,569,4,4739.04,18956.16,03-11-2023,,,,
48451,3587,494,1,36611.90,36611.90,26-09-2023,,,,
48452,2973,507,5,25318.40,126592.00,26-06-2023,,,,
48453,2503,548,5,8269.75,41348.75,30-03-2023,,,,
48454,2520,439,3,5801.18,17403.53,02-10-2023,,,,
48455,5916,370,3,6679.64,20038.92,04-05-2023,,,,
48456,5791,488,1,500.84,500.84,02-01-2023,,,,
48457,3999,329,3,9002.40,27007.20,30-05-2023,,,,
48458,3073,736,5,1125.00,5625.00,18-03-2023,,,,
48459,1452,604,2,1361.25,2722.50,02-05-2023,,,,
48460,1372,728,4,7984.75,31939.00,01-03-2023,,,,
48461,4451,304,1,5071.86,5071.86,27-07-2023,,,,
48462,3734,684,2,5230.22,10460.45,21-05-2023,,,,
48463,2891,482,2,65287.80,130575.60,15-12-2023,,,,
48464,2807,348,3,23094.50,69283.50,19-05-2023,,,,
48465,3889,490,1,2192.85,2192.85,04-05-2023,,,,
48466,1102,415,5,7929.13,39645.64,13-04-2023,,,,
48467,2624,217,3,60196.25,180588.75,24-08-2023,,,,
48468,2381,471,4,67760.55,271042.20,05-10-2023,,,,
48469,1846,692,3,39484.80,118454.40,17-02-2023,,,,
48470,2280,208,1,2726.88,2726.88,31-07-2023,,,,
48471,1182,693,3,3951.99,11855.97,30-12-2023,,,,
48472,1346,767,2,2429.70,4859.40,17-09-2023,,,,
48473,3485,405,3,42696.90,128090.70,12-02-2023,,,,
48474,4504,245,4,41952.33,167809.32,22-04-2023,,,,
48475,4788,310,2,2575.84,5151.68,04-11-2023,,,,
48476,2390,716,4,3279.30,13117.20,23-10-2023,,,,
48477,1938,298,1,72224.16,72224.16,16-11-2023,,,,
48478,2549,682,5,16110.01,80550.03,28-06-2023,,,,
48479,5503,317,5,53355.06,266775.30,08-05-2023,,,,
48480,4063,267,5,7120.05,35600.25,08-04-2023,,,,
48481,5921,221,3,6978.20,20934.60,18-06-2023,,,,
48482,4910,647,2,7579.80,15159.60,16-12-2023,,,,
48483,2330,680,4,2385.50,9542.00,24-09-2023,,,,
48484,3591,483,4,3463.56,13854.24,02-07-2023,,,,
48485,2665,760,3,1920.00,5760.00,19-11-2023,,,,
48486,4696,214,5,13458.69,67293.44,03-08-2023,,,,
48487,4488,730,2,1272.28,2544.56,23-01-2023,,,,
48488,2133,374,3,35693.19,107079.57,24-09-2023,,,,
48489,2000,542,5,511.29,2556.45,19-06-2023,,,,
48490,5908,379,4,2491.86,9967.44,23-04-2023,,,,
48491,3350,245,3,3824.80,11474.40,09-01-2023,,,,
48492,5155,574,5,924.30,4621.50,25-02-2023,,,,
48493,5983,741,4,16125.12,64500.48,08-05-2023,,,,
48494,1541,580,4,10820.35,43281.40,04-06-2023,,,,
48495,4489,548,3,62975.00,188925.00,30-08-2023,,,,
48496,2498,329,3,31179.32,93537.95,08-06-2023,,,,
48497,4232,221,3,5498.55,16495.65,13-10-2023,,,,
48498,4469,497,1,24856.80,24856.80,06-01-2023,,,,
48499,2391,274,3,1311.35,3934.04,18-06-2023,,,,
48500,5032,517,2,50477.76,100955.52,20-11-2023,,,,
48501,1516,608,2,1971.92,3943.83,21-05-2023,,,,
48502,2859,531,3,74822.40,224467.20,26-11-2023,,,,
48503,3099,369,4,32904.00,131616.00,21-03-2023,,,,
48504,4497,521,4,28321.05,113284.20,06-06-2023,,,,
48505,1164,557,4,1888.20,7552.80,10-12-2023,,,,
48506,4570,375,4,467.00,1868.00,18-03-2023,,,,
48507,4381,793,2,26127.38,52254.75,04-08-2023,,,,
48508,2704,286,3,904.00,2712.00,13-03-2023,,,,
48509,4297,301,5,10204.08,51020.40,03-11-2023,,,,
48510,5002,550,1,11897.18,11897.18,19-04-2023,,,,
48511,1173,281,3,3135.00,9405.00,13-05-2023,,,,
48512,5833,524,3,7531.13,22593.38,04-10-2023,,,,
48513,1079,424,3,5593.68,16781.04,20-11-2023,,,,
48514,2136,672,2,7076.70,14153.40,27-10-2023,,,,
48515,1325,464,2,58757.31,117514.63,01-08-2023,,,,
48516,1093,619,4,4744.44,18977.76,21-07-2023,,,,
48517,5982,587,1,812.44,812.44,01-01-2023,,,,
48518,2369,566,3,57953.61,173860.83,11-05-2023,,,,
48519,3680,775,2,32025.60,64051.20,25-02-2023,,,,
48520,2194,386,4,26047.35,104189.40,30-04-2023,,,,
48521,3390,751,5,1191.25,5956.25,03-08-2023,,,,
48522,4222,641,2,2586.00,5172.00,08-03-2023,,,,
48523,3126,320,2,9002.40,18004.80,05-10-2023,,,,
48524,4089,347,4,2773.05,11092.20,17-10-2023,,,,
48525,3627,602,3,31671.20,95013.60,02-05-2023,,,,
48526,1685,511,3,13447.62,40342.86,08-02-2023,,,,
48527,5744,233,1,33157.80,33157.80,04-12-2023,,,,
48528,2584,275,2,2215.19,4430.37,19-04-2023,,,,
48529,5731,213,2,42833.60,85667.20,21-11-2023,,,,
48530,1008,405,2,2978.82,5957.64,10-02-2023,,,,
48531,1306,688,2,3588.75,7177.50,05-08-2023,,,,
48532,5738,671,5,4127.04,20635.20,16-07-2023,,,,
48533,3210,458,1,22878.04,22878.04,02-06-2023,,,,
48534,5587,285,4,7652.04,30608.16,29-03-2023,,,,
48535,2335,243,4,19739.52,78958.08,08-11-2023,,,,
48536,2546,487,4,2293.60,9174.40,26-01-2023,,,,
48537,4490,623,2,54211.75,108423.50,14-08-2023,,,,
48538,3068,487,3,1354.32,4062.96,04-12-2023,,,,
48539,4309,597,2,9733.03,19466.07,07-09-2023,,,,
48540,5361,223,4,25144.56,100578.24,29-07-2023,,,,
48541,1878,283,1,1454.76,1454.76,15-02-2023,,,,
48542,3259,564,2,4038.17,8076.33,14-02-2023,,,,
48543,4686,378,2,2192.00,4384.00,18-03-2023,,,,
48544,1121,600,4,29142.96,116571.84,21-05-2023,,,,
48545,3819,689,3,1105.56,3316.69,02-08-2023,,,,
48546,1064,706,5,63879.75,319398.75,06-08-2023,,,,
48547,3375,766,1,35948.00,35948.00,21-03-2023,,,,
48548,4012,263,4,8102.16,32408.64,01-04-2023,,,,
48549,3050,290,2,8552.28,17104.56,19-02-2023,,,,
48550,5879,455,3,1636.80,4910.40,27-05-2023,,,,
48551,2847,463,2,92640.60,185281.20,10-12-2023,,,,
48552,5137,662,2,8552.28,17104.56,03-12-2023,,,,
48553,2894,291,1,9386.30,9386.30,07-05-2023,,,,
48554,1036,294,2,3273.99,6547.97,25-05-2023,,,,
48555,1458,212,3,6080.40,18241.20,31-10-2023,,,,
48556,2344,246,3,19876.50,59629.50,22-10-2023,,,,
48557,2227,565,4,39965.40,159861.60,05-02-2023,,,,
48558,4255,437,5,1116.15,5580.75,15-04-2023,,,,
48559,1467,589,1,3067.47,3067.47,04-04-2023,,,,
48560,1627,383,3,3716.70,11150.10,05-09-2023,,,,
48561,4537,631,2,13185.00,26370.00,18-08-2023,,,,
48562,5168,696,2,27336.85,54673.70,15-03-2023,,,,
48563,2334,442,4,9423.05,37692.20,25-03-2023,,,,
48564,1098,234,5,4032.18,20160.90,01-07-2023,,,,
48565,5868,735,2,35526.96,71053.92,01-01-2023,,,,
48566,2597,754,2,70852.14,141704.28,29-12-2023,,,,
48567,2955,558,4,9776.36,39105.44,30-05-2023,,,,
48568,1152,768,5,3793.35,18966.75,02-03-2023,,,,
48569,4445,693,1,2451.15,2451.15,09-09-2023,,,,
48570,1676,452,2,496.13,992.25,13-08-2023,,,,
48571,3991,756,3,4862.48,14587.44,07-11-2023,,,,
48572,1194,460,3,5458.80,16376.40,13-07-2023,,,,
48573,3317,667,2,7652.04,15304.08,24-02-2023,,,,
48574,3147,545,1,2831.40,2831.40,17-03-2023,,,,
48575,2962,340,5,2514.30,12571.50,31-07-2023,,,,
48576,2690,732,5,64339.88,321699.38,25-08-2023,,,,
48577,1097,791,2,8922.40,17844.80,18-11-2023,,,,
48578,4216,534,4,2827.20,11308.80,09-10-2023,,,,
48579,5651,795,3,3707.52,11122.56,31-01-2023,,,,
48580,1737,280,3,36412.20,109236.60,16-02-2023,,,,
48581,1871,561,2,5978.45,11956.89,19-05-2023,,,,
48582,2284,707,1,34527.47,34527.47,12-02-2023,,,,
48583,5478,395,4,9464.40,37857.60,19-12-2023,,,,
48584,1414,401,2,16751.92,33503.84,23-01-2023,,,,
48585,4968,481,1,80909.55,80909.55,11-10-2023,,,,
48586,3247,611,3,55719.00,167157.00,03-03-2023,,,,
48587,2021,785,3,13463.40,40390.20,20-10-2023,,,,
48588,1781,596,5,4021.92,20109.60,16-01-2023,,,,
48589,3148,418,5,3756.50,18782.50,19-05-2023,,,,
48590,5871,330,1,16149.84,16149.84,27-04-2023,,,,
48591,5809,470,1,5815.70,5815.70,23-05-2023,,,,
48592,4409,464,3,2891.07,8673.21,07-09-2023,,,,
48593,3779,670,2,717.15,1434.29,16-05-2023,,,,
48594,5600,498,4,2406.00,9624.00,16-10-2023,,,,
48595,3312,226,5,1058.40,5292.00,18-01-2023,,,,
48596,5963,246,2,46423.65,92847.30,22-04-2023,,,,
48597,2405,299,4,7089.60,28358.40,15-11-2023,,,,
48598,1458,589,4,1400.30,5601.20,21-03-2023,,,,
48599,1168,438,4,20424.96,81699.84,30-12-2023,,,,
48600,4195,769,1,11479.23,11479.23,28-04-2023,,,,
48601,1825,591,3,3195.20,9585.60,08-11-2023,,,,
48602,5248,779,4,59410.80,237643.20,23-10-2023,,,,
48603,2595,590,4,20577.00,82308.00,05-08-2023,,,,
48604,3144,520,1,79254.00,79254.00,02-10-2023,,,,
48605,2839,552,1,4162.52,4162.52,01-01-2023,,,,
48606,1807,441,1,36837.72,36837.72,09-07-2023,,,,
48607,1540,538,4,25797.00,103188.00,13-10-2023,,,,
48608,5360,280,5,26305.50,131527.51,27-06-2023,,,,
48609,3921,746,3,85060.35,255181.05,16-12-2023,,,,
48610,2802,721,5,4695.40,23477.00,22-03-2023,,,,
48611,1404,524,5,1902.40,9512.00,04-01-2023,,,,
48612,4476,552,4,40137.00,160548.00,13-03-2023,,,,
48613,4014,338,1,14946.30,14946.30,02-02-2023,,,,
48614,5979,468,3,38396.16,115188.48,17-05-2023,,,,
48615,4060,714,1,6968.75,6968.75,08-08-2023,,,,
48616,3094,541,1,6016.00,6016.00,09-11-2023,,,,
48617,5869,436,4,3003.00,12012.00,01-03-2023,,,,
48618,1591,620,3,5012.37,15037.11,07-05-2023,,,,
48619,1710,618,4,1860.34,7441.35,14-04-2023,,,,
48620,3676,587,3,5723.75,17171.25,02-08-2023,,,,
48621,1271,606,4,4643.10,18572.40,27-02-2023,,,,
48622,4942,444,5,12502.50,62512.50,04-10-2023,,,,
48623,1772,565,1,1829.70,1829.70,22-07-2023,,,,
48624,1902,745,5,4541.00,22705.00,13-03-2023,,,,
48625,4786,669,2,784.80,1569.60,15-03-2023,,,,
48626,5782,211,5,2141.00,10705.00,23-03-2023,,,,
48627,1328,642,4,5409.00,21636.00,10-12-2023,,,,
48628,5360,285,1,66553.47,66553.47,21-12-2023,,,,
48629,5280,494,2,4269.68,8539.36,07-01-2023,,,,
48630,5364,491,5,8348.00,41740.00,08-01-2023,,,,
48631,2735,524,2,41046.30,82092.60,21-02-2023,,,,
48632,4472,384,1,14097.60,14097.60,14-02-2023,,,,
48633,5687,702,2,5250.00,10500.00,21-03-2023,,,,
48634,5863,699,5,3185.82,15929.10,27-05-2023,,,,
48635,5153,698,3,3750.60,11251.80,21-03-2023,,,,
48636,3125,550,5,4006.77,20033.86,02-06-2023,,,,
48637,3861,753,2,60517.60,121035.20,22-06-2023,,,,
48638,4254,377,3,6993.09,20979.27,28-09-2023,,,,
48639,3882,478,4,8065.50,32262.00,30-10-2023,,,,
48640,3744,586,5,1096.00,5480.00,11-03-2023,,,,
48641,3545,382,4,36175.20,144700.80,06-01-2023,,,,
48642,2841,555,5,9135.20,45676.00,25-03-2023,,,,
48643,1788,497,4,55392.21,221568.82,01-05-2023,,,,
48644,3980,242,5,40348.90,201744.50,16-06-2023,,,,
48645,2262,499,5,2151.75,10758.75,29-03-2023,,,,
48646,1316,456,3,35137.20,105411.60,22-07-2023,,,,
48647,5582,564,3,41924.96,125774.88,31-05-2023,,,,
48648,1231,442,4,52190.10,208760.40,16-02-2023,,,,
48649,1889,509,1,30732.00,30732.00,07-10-2023,,,,
48650,4368,538,3,55237.20,165711.60,07-10-2023,,,,
48651,1923,667,2,2655.45,5310.90,27-04-2023,,,,
48652,5499,790,2,3425.00,6850.00,03-08-2023,,,,
48653,5538,337,4,63489.60,253958.40,07-07-2023,,,,
48654,3546,725,1,8499.20,8499.20,17-01-2023,,,,
48655,5297,627,1,2528.79,2528.79,27-06-2023,,,,
48656,3489,792,1,24557.40,24557.40,12-04-2023,,,,
48657,3640,690,4,3789.36,15157.44,17-12-2023,,,,
48658,2021,761,1,35420.52,35420.52,08-01-2023,,,,
48659,3094,332,4,1932.68,7730.72,06-01-2023,,,,
48660,5699,688,1,817.92,817.92,02-02-2023,,,,
48661,1680,437,2,17968.68,35937.36,13-12-2023,,,,
48662,4168,374,3,71518.50,214555.50,22-10-2023,,,,
48663,3806,786,4,13527.81,54111.24,18-12-2023,,,,
48664,4192,393,1,11594.00,11594.00,11-03-2023,,,,
48665,2464,232,4,34092.27,136369.08,07-12-2023,,,,
48666,1327,798,1,4158.18,4158.18,02-09-2023,,,,
48667,3082,263,4,2080.22,8320.86,02-02-2023,,,,
48668,1301,581,1,786.25,786.25,12-03-2023,,,,
48669,1748,562,1,11113.29,11113.29,22-02-2023,,,,
48670,1873,318,5,13738.19,68690.94,07-06-2023,,,,
48671,2907,527,1,3857.00,3857.00,05-03-2023,,,,
48672,3060,489,3,11195.20,33585.60,22-11-2023,,,,
48673,5673,471,1,26244.99,26244.99,17-09-2023,,,,
48674,3769,594,1,16917.03,16917.03,18-12-2023,,,,
48675,1685,482,1,6871.50,6871.50,15-10-2023,,,,
48676,1389,795,3,4342.12,13026.35,28-04-2023,,,,
48677,3181,430,3,24123.96,72371.88,08-07-2023,,,,
48678,1606,376,3,47170.24,141510.72,27-06-2023,,,,
48679,2867,314,2,85671.00,171342.00,23-12-2023,,,,
48680,3521,240,1,29505.39,29505.39,10-09-2023,,,,
48681,1836,486,4,50710.75,202842.98,20-06-2023,,,,
48682,5467,495,4,5540.40,22161.60,15-07-2023,,,,
48683,5625,629,5,35926.88,179634.38,29-08-2023,,,,
48684,3412,701,3,5944.05,17832.15,03-04-2023,,,,
48685,2165,661,5,36516.48,182582.40,31-01-2023,,,,
48686,5157,587,1,21033.76,21033.76,19-11-2023,,,,
48687,3944,286,2,2724.30,5448.60,12-02-2023,,,,
48688,3440,600,3,59351.25,178053.75,13-04-2023,,,,
48689,2584,592,5,1082.40,5412.00,04-07-2023,,,,
48690,2030,503,3,21235.89,63707.67,11-09-2023,,,,
48691,3711,619,3,76951.35,230854.05,29-10-2023,,,,
48692,1543,579,2,39249.56,78499.11,13-06-2023,,,,
48693,4855,421,5,2437.94,12189.69,23-08-2023,,,,
48694,2367,540,2,28697.60,57395.20,13-11-2023,,,,
48695,3679,486,5,4241.56,21207.80,04-01-2023,,,,
48696,2918,619,5,8414.40,42072.00,29-11-2023,,,,
48697,2916,567,5,76246.30,381231.50,28-09-2023,,,,
48698,1339,260,5,494.10,2470.50,19-03-2023,,,,
48699,1289,337,1,57772.05,57772.05,27-04-2023,,,,
48700,2420,515,2,2804.78,5609.56,23-05-2023,,,,
48701,5579,544,2,1446.00,2892.00,10-03-2023,,,,
